stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
2,208,75,675.404402,random_routes,6,108,894,160,6,441,160,76,1,0,0,14803,14772,121462,121652,89,89,0.0006535985085209619
2,209,76,677.126789,random_routes,7,133,1251,161,7,1254,160,50,1,0,0,14803,14772,121462,121652,89,89,0.0006437945308931474
2,210,77,680.466212,worst_time_per_person,7,114,1368,158,7,1047,160,26,1,1,0,14802,14772,121695,121652,89,89,0.0006341376129297503
2,211,78,681.456805,low_utilization,8,137,1290,162,8,1485,160,28,1,0,0,14802,14772,121695,121652,89,89,0.0006246255487358039
2,212,79,686.522141,related_routes,8,148,1138,160,8,318,160,12,1,0,0,14802,14772,121707,121652,89,89,0.0006152561655047669
2,213,80,691.543956,land_reassignment,8,142,1984,140,8,225,160,8,0,0,0,14802,14772,121707,121652,89,89,0.0006060273230221954
2,214,81,692.544174,low_utilization,6,101,860,163,6,576,160,44,1,0,0,14802,14772,121707,121652,89,89,0.0005969369131768625
2,215,82,694.480929,worst_time_per_person,6,98,1226,152,6,570,160,15,1,0,0,14802,14772,121707,121652,89,89,0.0005879828594792096
2,216,83,698.983055,related_routes,7,127,948,160,7,225,160,22,1,0,0,14802,14772,121707,121652,89,89,0.0005791631165870214
2,217,84,704.003767,land_reassignment,7,126,1790,140,7,225,160,0,1,1,0,14792,14772,121862,121652,89,89,0.0005704756698382161
2,218,85,709.036316,land_reassignment,8,144,1334,160,8,576,160,2,0,0,0,14792,14772,121862,121652,89,89,0.0005619185347906429
2,219,86,709.799811,low_utilization,6,109,1060,152,6,558,160,67,1,1,0,14792,14772,121704,121652,89,89,0.0005534897567687833
2,220,87,710.884964,related_routes,6,108,1190,160,6,225,160,31,1,1,0,14790,14772,121685,121652,89,89,0.0005451874104172515
2,221,88,711.368589,low_utilization,6,106,965,158,6,723,160,13,1,0,0,14790,14772,121685,121652,89,89,0.0005370095992609928
2,222,89,711.504613,worst_time_per_person,6,102,1346,138,6,876,160,24,1,0,0,14790,14772,121685,121652,89,89,0.0005289544552720778
2,223,90,714.889105,worst_time_per_person,6,104,1393,142,6,441,160,15,1,0,0,14790,14772,121685,121652,89,89,0.0005210201384429966
2,224,91,716.914438,low_utilization,7,120,1302,156,7,1278,160,37,1,0,0,14790,14772,121685,121652,89,89,0.0005132048363663517
2,225,92,718.452394,random_routes,6,102,1272,152,6,729,160,40,1,0,0,14790,14772,121685,121652,89,89,0.0005055067638208564
2,226,93,723.702037,land_reassignment,7,127,1167,160,7,441,160,4,0,0,0,14790,14772,121685,121652,89,89,0.0004979241623635435
2,227,94,725.477942,low_utilization,8,137,1398,160,8,1503,160,34,1,0,0,14790,14772,121685,121652,89,89,0.0004904552999280903
2,228,95,726.175101,low_utilization,7,123,1169,156,7,864,160,20,1,0,0,14790,14772,121685,121652,89,89,0.00048309847042916893
2,229,96,731.199483,related_routes,8,140,1598,160,8,324,160,1,1,1,0,14781,14772,123645,121652,89,89,0.0004758519933727314
2,230,97,735.176425,worst_time_per_person,8,140,1737,142,8,729,160,12,1,1,0,14777,14772,123937,121652,89,89,0.0004687142134721404
2,231,98,735.29681,worst_time_per_person,6,102,1285,133,6,570,160,3,1,0,0,14777,14772,123937,121652,89,89,0.0004616835002700583
2,232,99,738.031057,related_routes,6,108,1043,158,6,225,160,77,1,0,0,14777,14772,123937,121652,89,89,0.0004547582477660074
2,233,100,739.096304,low_utilization,8,133,1300,155,8,1290,160,4,1,0,0,14777,14772,123937,121652,89,89,0.0004479368740495173
2,234,101,742.359615,related_routes,8,143,1533,160,8,318,160,26,1,1,0,14772,14772,122254,121652,89,89,0.0004412178209387745
2,235,102,743.149654,random_routes,7,129,1188,160,7,576,160,42,1,0,0,14772,14772,122254,121652,89,89,0.0004345995536246929
2,236,103,743.779804,worst_time_per_person,7,124,1648,139,7,552,160,2,1,1,0,14772,14772,121911,121652,89,89,0.0004280805603203225
2,237,104,744.860781,random_routes,6,104,1060,158,6,570,160,54,1,0,0,14772,14772,121911,121652,89,89,0.0004216593519155176
2,238,105,749.879745,land_reassignment,6,110,1586,138,6,225,160,4,0,0,0,14772,14772,121911,121652,89,89,0.00041533446163678485
2,239,106,754.900324,land_reassignment,6,110,1586,138,6,225,160,0,0,0,0,14772,14772,121911,121652,89,89,0.00040910444471223305
2,240,107,755.366309,low_utilization,7,119,1216,160,7,723,160,30,1,0,0,14772,14772,121911,121652,89,89,0.0004029678780415496
2,241,108,756.785102,random_routes,7,115,1105,159,7,711,160,62,1,1,0,14772,14772,121751,121652,89,89,0.00039692335987092633
2,242,109,761.979511,related_routes,8,143,1269,160,8,441,160,12,1,0,0,14781,14772,121960,121652,89,89,0.0003909695094728624
2,243,110,767.000521,land_reassignment,6,110,1586,138,6,225,160,0,0,0,0,14781,14772,121960,121652,89,89,0.00038510496683076946
2,244,111,768.109338,worst_time_per_person,8,143,1807,139,8,1065,160,17,1,0,0,14781,14772,121960,121652,89,89,0.00037932839232830793
2,245,112,769.123692,random_routes,8,144,1333,164,8,1089,160,45,1,0,0,14781,14772,121960,121652,89,89,0.0003736384664433833
2,246,113,769.249063,low_utilization,8,133,1326,160,8,894,160,0,1,0,0,14781,14772,121960,121652,89,89,0.00036803388944673255
2,247,114,772.220455,random_routes,7,131,1066,161,7,576,160,87,1,0,0,14781,14772,121960,121652,89,89,0.00036251338110503156
2,248,115,772.692326,worst_time_per_person,7,115,1393,148,7,570,160,0,1,0,0,14781,14772,121960,121652,89,89,0.00035707568038845607
2,249,116,772.944956,worst_time_per_person,7,117,1465,132,7,1242,160,10,1,1,0,14781,14772,121696,121652,89,89,0.00035171954518262925
2,250,117,774.214932,worst_time_per_person,8,132,1619,144,8,1071,160,4,1,0,0,14781,14772,121696,121652,89,89,0.0003464437520048898
2,251,118,778.924043,related_routes,8,146,1614,160,8,324,160,8,0,0,0,14781,14772,121696,121652,89,89,0.00034124709572481645
2,252,119,779.473746,worst_time_per_person,8,139,1756,148,8,1443,160,0,1,0,0,14781,14772,121696,121652,89,89,0.0003361283892889442
2,253,120,781.40532,random_routes,8,140,1377,156,8,570,160,63,1,0,0,14781,14772,121696,121652,89,89,0.00033108646344961004
2,254,121,781.750616,worst_time_per_person,8,143,1777,146,8,1290,160,0,1,0,0,14781,14772,121696,121652,89,89,0.0003261201664978659
2,255,122,783.536694,related_routes,6,113,885,138,6,138,138,62,1,1,0,14781,14772,121684,121652,89,89,0.0003212283640003979
2,256,123,786.059259,worst_time_per_person,7,118,1439,152,7,435,160,5,1,0,0,14781,14772,121684,121652,89,89,0.00031640993854039197
2,257,124,787.970088,random_routes,8,149,1479,154,8,1290,160,71,1,0,0,14781,14772,121684,121652,89,89,0.00031166378946228607
2,258,125,790.013708,random_routes,7,125,1238,155,7,1089,160,97,1,0,0,14781,14772,121684,121652,89,89,0.0003069888326203518
2,259,126,794.15088,related_routes,6,108,883,160,6,324,160,80,1,0,0,14781,14772,121684,121652,89,89,0.00030238400013104654
2,260,127,797.261574,related_routes,7,130,1189,160,7,441,160,32,1,1,0,14781,14772,121636,121652,89,89,0.0002978482401290808
2,261,128,802.28284,related_routes,8,143,1557,160,8,225,160,14,0,0,0,14781,14772,121636,121652,89,89,0.0002933805165271446
2,262,129,807.341827,land_reassignment,6,107,1084,159,6,441,160,17,1,1,0,14781,14772,121626,121652,89,89,0.00028897980877923746
2,263,130,808.759473,low_utilization,8,142,1427,159,8,2007,160,26,1,0,0,14781,14772,121626,121652,89,89,0.0002846451116475489
