wall_time,stage1_ub,stage2_optional,stage2_time,global_valid_lb,restricted_lp,gap_percent,elite_pool_size,route_count,column_count
2027.444936,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2031.70954,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2038.434456,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2038.998894,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2042.391148,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2046.623911,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2053.03404,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2059.54482,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2063.056569,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2066.098655,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2072.494794,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2078.73684,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2079.278791,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2085.323762,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2091.469984,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2097.483365,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2104.845162,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2111.013086,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2117.12178,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2121.610104,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2126.68099,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2134.435913,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2135.171078,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2140.436085,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2145.500065,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2146.145658,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2150.6276,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2156.437594,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2161.983836,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2167.582149,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2173.054978,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2177.15971,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2182.416797,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2187.812585,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2192.139841,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2194.665965,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2203.830352,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2204.480718,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2211.112498,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2218.240278,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2224.97103,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2232.232185,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2240.791121,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2247.857663,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2254.73765,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2279.729167,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2286.893572,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2295.258927,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2303.137105,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2303.741311,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2313.4391,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2316.785003,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2328.73008,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2341.354776,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2353.79919,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2360.933297,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2361.515567,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2371.722918,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2382.193028,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2382.925735,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2383.458411,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2390.824029,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2391.432871,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2391.961415,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2403.848873,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2413.410827,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2424.590861,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2434.475083,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2442.636777,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2454.046065,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2466.293067,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2478.033829,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2489.354501,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2500.597138,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2510.809168,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2511.371081,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2511.908973,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2521.877721,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2533.863569,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2534.400492,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2546.479621,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2558.019354,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2568.291516,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2579.156698,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2591.233178,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2602.088105,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2614.393869,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2626.612376,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2637.251904,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2649.682078,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2659.280684,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2659.780081,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2671.098152,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2682.156136,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2692.813927,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2705.114297,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2716.386962,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2727.27233,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2739.721379,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2750.882683,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2761.285577,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2773.45932,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2784.678186,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2797.429949,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2809.859017,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2820.329985,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2820.877451,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2833.463981,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2845.709716,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2858.003747,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2868.92484,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2879.641228,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2890.147531,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2902.812324,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2914.705008,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2925.588888,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2935.84262,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2947.081846,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2959.200401,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
2994.474296,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3030.041916,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3040.593672,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3076.521181,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3114.680819,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3125.266273,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3162.478408,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3198.045333,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3231.520476,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3241.838519,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3279.910468,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3315.035417,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3315.558202,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3342.76069,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3353.698779,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3358.071881,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3368.745923,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3373.042627,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3384.038792,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3388.363787,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3391.258082,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3391.856108,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3392.387712,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3396.451948,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3406.523354,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3410.52724,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3413.163501,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3422.951789,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3432.635363,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3436.557668,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3439.368431,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3443.307245,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3443.918372,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3447.643335,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3451.651927,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3455.433234,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3455.940978,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3456.442524,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3465.775091,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3475.51817,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3478.578792,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3489.209564,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3493.290391,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3495.697866,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3496.291693,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3498.668506,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3502.647107,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3507.051578,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3517.827891,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3520.285537,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3524.414735,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3527.421049,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3529.84483,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3534.373459,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3537.381447,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3548.402094,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3558.725814,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3562.665096,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3566.831178,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3570.080238,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3573.12651,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3576.173417,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3586.591748,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3589.039311,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3599.925169,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3610.986521,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3611.585816,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3623.93754,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3624.571647,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3634.687688,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3644.93368,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3656.86755,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3668.879864,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3680.271335,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3680.887464,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3690.678319,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3702.055565,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3711.859086,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3721.376455,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3730.685187,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3731.179928,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3741.12552,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3751.477323,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3761.973656,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3773.057043,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3783.613715,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3793.999898,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3806.383602,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3819.082722,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3830.603923,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3843.268379,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3853.818176,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3865.33992,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3878.767292,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3890.93535,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3903.455384,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3914.971082,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3925.566337,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3935.885895,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3948.592841,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3958.944437,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3971.189086,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3983.436667,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
3994.624045,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4006.935873,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4019.660975,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4031.397597,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4042.682329,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4053.670812,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4065.940993,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4076.563049,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4077.141696,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4089.325205,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4101.365927,28868,157,28868,14125,15197.677631578943,51.070389358459195,5,3116,179
4105.168809,28868,157,28868,14125,15197.677631578943,51.070389358459195,6,3116,179
4109.383408,28868,157,28868,14125,15197.677631578943,51.070389358459195,6,3116,179
4113.041942,28868,157,28868,14125,15197.677631578943,51.070389358459195,6,3116,179
4117.024958,28868,157,28868,14125,15197.677631578943,51.070389358459195,6,3116,179
4120.68473,28868,157,28868,14125,15197.677631578943,51.070389358459195,6,3116,179
4121.335269,28868,157,28868,14125,15197.677631578943,51.070389358459195,7,3116,179
4125.469706,28868,157,28868,14125,15197.677631578943,51.070389358459195,7,3116,179
4127.928619,28868,157,28868,14125,15197.677631578943,51.070389358459195,7,3116,179
4132.069424,28868,157,28868,14125,15197.677631578943,51.070389358459195,7,3116,179
4136.533064,28868,157,28868,14125,15197.677631578943,51.070389358459195,8,3116,179
4140.036383,28868,157,28868,14125,15197.677631578943,51.070389358459195,8,3116,179
4144.765746,28868,157,28868,14125,15197.677631578943,51.070389358459195,8,3116,179
4151.517682,28868,157,28868,14125,15197.677631578943,51.070389358459195,9,3116,179
4152.072151,28868,157,28868,14125,15197.677631578943,51.070389358459195,9,3116,179
4152.655525,28868,157,28868,14125,15197.677631578943,51.070389358459195,9,3116,179
4163.194533,28868,157,28868,14125,15197.677631578943,51.070389358459195,9,3116,179
4167.508093,28868,157,28868,14125,15197.677631578943,51.070389358459195,9,3116,179
4168.146965,28868,157,28868,14125,15197.677631578943,51.070389358459195,9,3116,179
4171.132265,28868,157,28868,14125,15197.677631578943,51.070389358459195,9,3116,179
4177.065413,28868,157,28868,14125,15197.677631578943,51.070389358459195,10,3116,179
4187.211001,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4189.706925,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4194.151735,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4195.122244,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4198.115775,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4208.788178,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4219.430693,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4229.574915,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4232.439637,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4236.090062,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4238.693279,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4248.863981,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4254.023893,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4263.518222,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4263.994978,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4267.669542,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4273.477161,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4279.145477,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4285.297133,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4290.685765,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4301.185478,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4301.817142,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4306.796908,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4312.037595,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4318.631301,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4324.3009,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4334.83112,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4340.685062,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4346.62828,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4352.884616,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4363.758497,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4369.063752,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4375.941222,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4380.444654,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4390.835307,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4395.876973,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4401.123249,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4406.3704,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4411.722772,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4417.920211,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4428.81476,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4434.581196,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4440.671117,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4456.686614,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4462.853577,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4468.510704,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4474.684173,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4485.080148,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4485.658405,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4490.780934,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4496.404455,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4502.061896,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4506.2672,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4511.086387,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4516.840029,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4517.353743,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4517.865328,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4518.475524,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4532.862591,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4538.266479,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4543.711679,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4549.733267,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4567.557495,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4583.537871,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4601.64895,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4617.244344,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4634.355101,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4650.728239,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4660.611071,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4677.19144,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4694.076576,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4711.122024,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4727.943843,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4744.385007,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4758.919838,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4773.135249,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4789.43768,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4789.915003,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4806.187886,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4822.652918,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4839.766045,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4856.816509,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4872.636265,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4890.132473,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4890.62155,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4906.976253,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4923.51708,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4938.447319,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4956.011934,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4966.157065,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4966.760364,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
4983.798712,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5000.291152,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5016.841731,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5032.887966,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
